0.1,0.24,0.49642186859962323,0.007208604081119109
0.1,0.25,0.49134158516336085,0.017633345795452605
0.1,0.26,0.486579853992909,0.02762512025807433
0.1,0.27,0.4821108630959834,0.037216914275132545
0.1,0.27999999999999997,0.4779117541092002,0.04643799946908003
0.1,0.29,0.47396219208720597,0.055314460273479006
0.1,0.3,0.4702440095878392,0.0638696323645522
0.1,0.31,0.46674091030565285,0.07212446910090013
0.1,0.32,0.4634382207964372,0.0800978496593879
0.1,0.32999999999999996,0.4603226813157294,0.08780683962016954
0.1,0.33999999999999997,0.4573822686816025,0.0952669125148315
0.1,0.35,0.45460604552077233,0.10249213912860454
0.1,0.36,0.45198403137823645,0.10949535001081095
0.1,0.37,0.44950709204510175,0.11628827560256456
0.1,0.38,0.4471668441461773,0.12288166756773132
0.1,0.39,0.444955572572219,0.1292854042606469
0.1,0.4,0.4428661587742217,0.13550858274344096
0.1,0.41000000000000003,0.4408920182835539,0.14155959934786683
0.1,0.42,0.4390270461007723,0.14744622043911904
0.1,0.43,0.4372655688219523,0.15317564476522746
0.1,0.44,0.43560230255542126,0.15875455855216136
0.1,0.44999999999999996,0.43403231583231966,0.16418918432158433
0.1,0.45999999999999996,0.43255099683824727,0.16948532425731505
0.1,0.47,0.4311540243954785,0.1746483988217361
0.1,0.48,0.4298373422100535,0.17968348121971273
0.1,0.49,0.42859713596872373,0.1845953282211095
0.1,0.5,0.4274298129298033,0.1893884077806142
0.1,0.51,0.42633198370165254,0.19406692383273777
0.1,0.52,0.4253004459443342,0.19863483858858466
0.1,0.53,0.42433216976541116,0.2030958926175869
0.1,0.54,0.4234242846109197,0.2074536229605671
0.1,0.55,0.4225740674782057,0.21171137948911903
0.1,0.56,0.4217789322992268,0.2158723396995056
0.1,0.5700000000000001,0.4210364203617593,0.21993952210630502
0.1,0.5800000000000001,0.4203441916521748,0.22391579838129336
0.1,0.5900000000000001,0.4197000170174367,0.2278039043660438
0.1,0.6,0.41910177105616114,0.23160645007198574
0.1,0.61,0.4185474256591047,0.2353259287689161
0.1,0.62,0.41803504412870485,0.23896472525182966
0.1,0.63,0.4175627758153325,0.2425251233662468
0.1,0.64,0.4171288512149926,0.24600931286372352
0.1,0.65,0.41673157747945994,0.24941939565176843
0.1,0.6599999999999999,0.4163693342952753,0.2527573914958322
0.1,0.6699999999999999,0.41604057009290907,0.2560252432252218
