0.3,0.2,2.0001,2,0.33333931573813436,-0.000051279173748605945
0.3,0.21000000000000002,2.0001,2,0.3236445867253134,0.029716394152569714
0.3,0.22,2.0001,2,0.314989937342783,0.05764137470201884
0.3,0.23,2.0001,2,0.3072657541933088,0.08393077964115213
0.3,0.24000000000000002,2.0001,2,0.3003811738781953,0.10875230649080309
0.3,0.25,2.0001,2,0.29425984047855164,0.13224175421222267
0.3,0.26,2.0001,2,0.2888365510551078,0.15450901195724942
0.3,0.27,2.0001,2,0.28405457464228173,0.17564297026075829
0.3,0.28,2.0001,2,0.2798635056506874,0.19571566643511715
0.3,0.29000000000000004,2.0001,2,0.2762175638682122,0.2147858668061011
0.3,0.30000000000000004,2.0001,2,0.2730742855770335,0.23290220325786157
0.3,0.31,2.0001,2,0.27039356699993383,0.25010591680979805
0.3,0.32,2.0001,2,0.26813702542805457,0.26643321667700953
0.3,0.33,2.0001,2,0.2662676387413022,0.2819172402481544
0.3,0.34,2.0001,2,0.26474961519954565,0.2965895967307208
0.3,0.35,2.0001,2,0.2635484370822794,0.31048149091205407
0.3,0.36,2.0001,2,0.2626310177735034,0.32362444682579355
0.3,0.37,2.0001,2,0.26196591416661985,0.33605067620022544
0.3,0.38,2.0001,2,0.2615235446090995,0.347793156518117
0.3,0.39,2.0001,2,0.2612763751429277,0.3588854941612117
0.3,0.4,2.0001,2,0.261199050875286,0.3693616485227238
0.3,0.41000000000000003,2.0001,2,0.2612684624502263,0.37925558490170697
0.3,0.42000000000000004,2.0001,2,0.26146374808850353,0.3886009105479259
0.3,0.43000000000000005,2.0001,2,0.26176623879704647,0.39743053295220127
0.3,0.44,2.0001,2,0.26215935822539743,0.40577636472610523
0.3,0.45,2.0001,2,0.2626284898767126,0.4136690872469012
0.3,0.46,2.0001,2,0.2631608237736779,0.42113797600272407
0.3,0.47000000000000003,2.0001,2,0.2637451930061835,0.4282107844149068
0.3,0.48000000000000004,2.0001,2,0.26437190846203595,0.4349136793117313
0.3,0.49,2.0001,2,0.26503259788558636,0.44127121958304627
0.3,0.5,2.0001,2,0.2657200534692454,0.44730636924893014
0.3,0.51,2.0001,2,0.26642809057367217,0.4530405367136299
0.3,0.52,2.0001,2,0.2671514189198426,0.4584936329598125
0.3,0.53,2.0001,2,0.2678855266746598,0.463684142597175
0.3,0.54,2.0001,2,0.2686265772113776,0.4686292028427294
0.3,0.55,2.0001,2,0.26937131790995555,0.4733446865801374
0.3,0.56,2.0001,2,0.2701170001164411,0.4778452865758254
0.3,0.5700000000000001,2.0001,2,0.2708613092579332,0.4821445987064908
0.3,0.5800000000000001,2.0001,2,0.2716023040729211,0.48625520268119504
