0.5000000329750103,0.
0.4950122306683024,0.009896183728723563
0.4900459441008165,0.019593057983805794
0.48509695794467517,0.029102230503602868
0.48016144283719514,0.038434220685369454
0.4752358878370739,0.04759854837276596
0.47031709588899656,0.05660381102427813
0.46540216591270656,0.06545774997307932
0.4604884886972025,0.07416730835903308
0.45557373888145697,0.08273868079751363
0.4506558748157491,0.09117735703209381
0.44573313626260913,0.09948816027185776
0.44080405024632924,0.10767528078957458
0.4358674336874499,0.11574230632241199
0.4309223989545607,0.12369224963517135
0.42596836134834914,0.13152757435815152
0.4210050462750676,0.13925021970735083
0.4160324967624672,0.1468616248971679
0.4110510806906748,0.1543627539950885
0.40606149694512306,0.16175412182061036
0.40106478028081227,0.16903582166662395
0.39606230315867247,0.17620755499780835
0.3910557760555638,0.18326866423843474
0.3860472431990743,0.19021816828339685
0.3810390751719498,0.19705480152120103
0.3760339564640066,0.20377705593663964
0.3710348685554193,0.21038322648051214
0.366045067845856,0.216871459196925
0.3610680584407656,0.22323980155895268
0.3561075601728279,0.2294862544388223
0.3511674717631164,0.2356088244900307
0.34625183027057094,0.2416055763027932
0.34136476720689796,0.2474746829296375
0.33651046238442506,0.2532144736757272
0.3316930965498138,0.2588234779916189
0.32691680406848456,0.2643004645216478
0.32218562684792545,0.2696444743984055
0.3175034705114319,0.27485484796677906
0.3128740641237707,0.27993124467547087
0.3083009241413542,0.28487365574997964
0.3037873234216387,0.2896824097753177
0.29933626588756956,0.29435817158060246
0.29495046692237326,0.2989019347402227
0.2906323397310703,0.3033150085418671
0.2863839874455098,0.30759900016003
0.2822072006573449,0.3117557929290711
0.278103459932577,0.31578752165378493
0.27407394270716223,0.3196965458297769
0.27011953395038335,0.3234854216519106
0.5000001075350106,0.4999999036853574
0.49999983025566297,0.5000001788880638
